image,cat,score,bounds
../data/yolo/DSCN3550.JPG,b'fluke',0.8323823809623718,"(2500.640380859375, 2058.81005859375, 942.6170043945312, 392.47540283203125)"
../data/yolo/103129295_2909941969053835_211613038503728080_n.jpg,b'fluke',0.9502044320106506,"(209.5233612060547, 220.06578063964844, 233.3408203125, 183.97203063964844)"
../data/yolo/39442406_2128432723895845_4925007632177037312_o.jpg,b'fluke',0.9945549964904785,"(1320.6185302734375, 473.3366394042969, 399.2134094238281, 433.5452880859375)"
../data/yolo/DSC_0249.JPG,b'fluke',0.9999784231185913,"(2123.511474609375, 1440.437744140625, 3117.751708984375, 1122.5418701171875)"
../data/yolo/DSCN3464.JPG,b'fluke',0.9914515614509583,"(2409.19384765625, 1517.858154296875, 2233.759033203125, 702.2680053710938)"
../data/yolo/99426044_3815699845169116_2016741489140301824_o.jpg,b'fin',0.9457568526268005,"(1079.18896484375, 552.1736450195312, 390.04827880859375, 110.91808319091797)"
../data/yolo/99426044_3815699845169116_2016741489140301824_o.jpg,b'fin',0.6585364937782288,"(669.8797607421875, 647.7482299804688, 385.1151123046875, 105.9962387084961)"
../data/yolo/DSC_0354.JPG,b'fin',0.9879813194274902,"(2026.7208251953125, 890.9196166992188, 417.43548583984375, 218.96798706054688)"
../data/yolo/22712470_10155616946156488_6458015603788421649_o.jpg,b'fluke',0.9954771995544434,"(811.9121704101562, 644.3123779296875, 438.0174255371094, 336.13897705078125)"
../data/yolo/DSCN3463.JPG,b'fin',0.9884786605834961,"(2297.40087890625, 1336.0479736328125, 1238.6865234375, 593.9945678710938)"
../data/yolo/IMG-20200708-WA0035.jpg,b'fin',0.992012083530426,"(847.0950927734375, 725.1312255859375, 233.90341186523438, 48.62957000732422)"
../data/yolo/IMG-20200708-WA0035.jpg,b'fin',0.9578144550323486,"(496.9945373535156, 689.09375, 182.75718688964844, 66.25770568847656)"
../data/yolo/IMG-20200708-WA0011.jpg,b'fin',0.9937736392021179,"(695.1517944335938, 645.9828491210938, 105.66189575195312, 30.820632934570312)"
../data/yolo/IMG-20200708-WA0011.jpg,b'fin',0.9667622447013855,"(901.2007446289062, 656.7453002929688, 91.9350357055664, 25.330650329589844)"
../data/yolo/IMG-20200708-WA0055.jpg,b'fin',0.9201202988624573,"(718.8229370117188, 481.24993896484375, 462.10528564453125, 162.2284393310547)"
../data/yolo/P1010896.JPG,b'fin',0.9850777983665466,"(1461.9573974609375, 1520.6488037109375, 1162.778076171875, 382.032958984375)"
../data/yolo/P1010828.JPG,b'fin',0.7215631008148193,"(1737.3408203125, 923.102783203125, 544.1559448242188, 159.85720825195312)"
../data/yolo/58460334_2637456916326754_2504379779436773376_o.jpg,b'fin',0.782874584197998,"(1046.262451171875, 651.0100708007812, 1333.803466796875, 352.2584533691406)"
../data/yolo/21686769_1649650445107411_1011942705135423565_o.jpg,b'fluke',0.9634281396865845,"(1241.4886474609375, 452.24609375, 948.3367919921875, 586.063720703125)"
../data/yolo/P1010716.JPG,b'fin',0.9754116535186768,"(1916.8184814453125, 2301.93115234375, 440.2480773925781, 248.57147216796875)"
../data/yolo/DSC_0358.JPG,b'fin',0.9961733818054199,"(1206.2410888671875, 2171.571533203125, 1510.3184814453125, 254.04342651367188)"
../data/yolo/DSC_0383.JPG,b'fin',0.7999771237373352,"(1703.6370849609375, 1822.0941162109375, 2966.2177734375, 1008.0848388671875)"
../data/yolo/DSC_0370.JPG,b'fluke',0.9867565631866455,"(2359.361572265625, 1621.650390625, 2993.374267578125, 785.6173706054688)"
../data/yolo/107753673_10158896654144073_1570110335365435167_n.jpg,b'fin',0.9543508887290955,"(305.3076477050781, 252.43704223632812, 108.1279067993164, 24.172712326049805)"
../data/yolo/IMG-20200708-WA0006.jpg,b'fin',0.9331697225570679,"(900.701416015625, 687.7315063476562, 104.44380950927734, 30.473249435424805)"
../data/yolo/IMG-20200708-WA0006.jpg,b'fin',0.9183353781700134,"(720.654296875, 674.8970947265625, 100.27131652832031, 29.181114196777344)"
../data/yolo/IMG-20200708-WA0049.jpg,b'fin',0.6891084313392639,"(813.2890014648438, 588.4879760742188, 226.16656494140625, 55.68625259399414)"
../data/yolo/P1010902.JPG,b'fin',0.8662747740745544,"(2741.6796875, 1675.739013671875, 1395.431396484375, 250.87738037109375)"
../data/yolo/DSCN3560.JPG,b'fin',0.9346591234207153,"(2050.515380859375, 1885.1622314453125, 1589.5751953125, 285.3775939941406)"
../data/yolo/21273651_1630478263691296_6173816560476463869_o.jpg,b'fluke',0.9885349869728088,"(1559.5963134765625, 431.3526306152344, 377.7856750488281, 651.47607421875)"
../data/yolo/P1010899.JPG,b'fin',0.910693347454071,"(1386.002685546875, 1636.509521484375, 1349.4700927734375, 393.6876525878906)"
../data/yolo/71100678_3035251603213948_5235695876923457536_o.jpg,b'fluke',0.8999156951904297,"(513.216796875, 730.2861938476562, 498.0914001464844, 351.9658508300781)"
../data/yolo/IMG-20200708-WA0014.jpg,b'fin',0.7578462362289429,"(792.384521484375, 614.4896240234375, 251.42047119140625, 45.811798095703125)"
../data/yolo/DSC_0246.JPG,b'fin',0.8797891736030579,"(2585.572265625, 1419.8548583984375, 1424.42333984375, 466.68695068359375)"
