image,cat,score,bounds
../data/yolo/DSCN3550.JPG,b'fluke',0.7851637601852417,"(2540.956787109375, 2046.9884033203125, 991.5494384765625, 438.9947814941406)"
../data/yolo/103129295_2909941969053835_211613038503728080_n.jpg,b'fluke',0.9829149842262268,"(211.95098876953125, 214.22335815429688, 229.08987426757812, 176.87405395507812)"
../data/yolo/39442406_2128432723895845_4925007632177037312_o.jpg,b'fluke',0.9967367649078369,"(1336.3338623046875, 477.2868957519531, 353.7709655761719, 439.77545166015625)"
../data/yolo/DSC_0249.JPG,b'fluke',0.9999223351478577,"(2068.997314453125, 1431.27001953125, 3190.123291015625, 1121.2427978515625)"
../data/yolo/DSCN3464.JPG,b'fluke',0.9983837604522705,"(2365.9150390625, 1509.5474853515625, 1815.198486328125, 724.322265625)"
../data/yolo/99426044_3815699845169116_2016741489140301824_o.jpg,b'fin',0.8855968713760376,"(681.082275390625, 651.625732421875, 328.4654235839844, 129.88589477539062)"
../data/yolo/99426044_3815699845169116_2016741489140301824_o.jpg,b'fin',0.8506662845611572,"(1086.336669921875, 558.4100341796875, 391.0065612792969, 125.30583953857422)"
../data/yolo/DSC_0354.JPG,b'fin',0.9710655808448792,"(2033.456298828125, 902.0209350585938, 433.4936218261719, 216.9857940673828)"
../data/yolo/22712470_10155616946156488_6458015603788421649_o.jpg,b'fluke',0.9882648587226868,"(825.3261108398438, 677.8389282226562, 439.2267150878906, 295.89874267578125)"
../data/yolo/DSCN3342.JPG,b'fin',0.5088784098625183,"(1913.954345703125, 1522.1298828125, 552.305419921875, 191.19580078125)"
../data/yolo/DSCN3463.JPG,b'fin',0.9903563857078552,"(2305.42919921875, 1318.4990234375, 1316.6055908203125, 604.4628295898438)"
../data/yolo/IMG-20200708-WA0035.jpg,b'fin',0.9699819684028625,"(850.69873046875, 725.7947998046875, 219.5655517578125, 47.800132751464844)"
../data/yolo/IMG-20200708-WA0035.jpg,b'fin',0.8496270775794983,"(499.7057800292969, 690.0890502929688, 184.27415466308594, 71.69734191894531)"
../data/yolo/DSCN3378.JPG,b'fin',0.8876041173934937,"(1848.230712890625, 1475.981201171875, 807.3123779296875, 344.6087951660156)"
../data/yolo/IMG-20200708-WA0055.jpg,b'fin',0.9108744859695435,"(718.2538452148438, 469.603759765625, 498.38189697265625, 143.47171020507812)"
../data/yolo/P1010896.JPG,b'fin',0.8657397031784058,"(1471.25537109375, 1518.8936767578125, 1152.0963134765625, 316.2767333984375)"
../data/yolo/58460334_2637456916326754_2504379779436773376_o.jpg,b'fin',0.7603407502174377,"(1047.15234375, 633.6005859375, 1455.0994873046875, 290.3899841308594)"
../data/yolo/21686769_1649650445107411_1011942705135423565_o.jpg,b'fluke',0.9854117631912231,"(1236.4818115234375, 434.2938537597656, 1089.88916015625, 583.6390380859375)"
../data/yolo/P1010716.JPG,b'fin',0.7667944431304932,"(1958.307373046875, 2305.3310546875, 503.98907470703125, 227.98965454101562)"
../data/yolo/DSC_0358.JPG,b'fin',0.9483023881912231,"(1251.4263916015625, 2165.07421875, 1341.447509765625, 261.9847106933594)"
../data/yolo/DSC_0383.JPG,b'fin',0.7838408946990967,"(1820.9862060546875, 1783.384033203125, 3864.870849609375, 1048.2406005859375)"
../data/yolo/DSC_0370.JPG,b'fluke',0.8177489042282104,"(2352.235595703125, 1621.806884765625, 2811.573974609375, 840.1409301757812)"
../data/yolo/107753673_10158896654144073_1570110335365435167_n.jpg,b'fin',0.635719895362854,"(305.171142578125, 252.62815856933594, 103.9761734008789, 24.99598503112793)"
../data/yolo/IMG-20200708-WA0006.jpg,b'fin',0.6276990175247192,"(721.2035522460938, 676.8255615234375, 119.91678619384766, 34.67634963989258)"
../data/yolo/IMG-20200708-WA0049.jpg,b'fin',0.6741406321525574,"(814.2705078125, 590.77392578125, 234.33197021484375, 65.66133117675781)"
../data/yolo/DSCN3560.JPG,b'fin',0.8850229382514954,"(2079.44677734375, 1875.121337890625, 1627.5450439453125, 277.6480407714844)"
../data/yolo/21273651_1630478263691296_6173816560476463869_o.jpg,b'fluke',0.9818776249885559,"(1561.5692138671875, 429.4884948730469, 406.5691833496094, 574.5083618164062)"
../data/yolo/P1010899.JPG,b'fin',0.9823234677314758,"(1375.4595947265625, 1642.0025634765625, 1347.121337890625, 380.2763366699219)"
../data/yolo/71100678_3035251603213948_5235695876923457536_o.jpg,b'fluke',0.9915955066680908,"(524.1212158203125, 736.3312377929688, 593.114013671875, 314.8443908691406)"
../data/yolo/IMG-20200708-WA0014.jpg,b'fin',0.9159039855003357,"(818.970703125, 614.69677734375, 238.63233947753906, 46.87739181518555)"
../data/yolo/DSC_0246.JPG,b'fin',0.7753744125366211,"(2581.60107421875, 1417.2664794921875, 1265.5758056640625, 540.7023315429688)"
