image,cat,score,bounds
../data/yolo/DSCN3550.JPG,b'fluke',0.6094179153442383,"(2469.8779296875, 2043.114501953125, 1009.3328247070312, 440.3352966308594)"
../data/yolo/103129295_2909941969053835_211613038503728080_n.jpg,b'fluke',0.9814684987068176,"(208.8054962158203, 217.8439483642578, 259.618896484375, 187.80197143554688)"
../data/yolo/39442406_2128432723895845_4925007632177037312_o.jpg,b'fluke',0.9983775019645691,"(1318.989501953125, 471.3085632324219, 418.9662170410156, 446.18798828125)"
../data/yolo/DSC_0249.JPG,b'fluke',0.9999707937240601,"(2126.9677734375, 1435.33935546875, 3013.417236328125, 1163.8233642578125)"
../data/yolo/DSCN3464.JPG,b'fluke',0.99455326795578,"(2402.4951171875, 1515.8768310546875, 2232.707763671875, 734.804443359375)"
../data/yolo/99426044_3815699845169116_2016741489140301824_o.jpg,b'fin',0.9661044478416443,"(1078.7459716796875, 553.2705078125, 393.7572937011719, 112.8529052734375)"
../data/yolo/99426044_3815699845169116_2016741489140301824_o.jpg,b'fin',0.8040040135383606,"(670.204833984375, 651.7261352539062, 384.5399475097656, 110.16527557373047)"
../data/yolo/66277214_2816895768382867_7231369026763489280_o.jpg,b'fluke',0.7785015106201172,"(1144.625732421875, 791.3290405273438, 898.321044921875, 274.6939392089844)"
../data/yolo/DSC_0354.JPG,b'fin',0.9771754741668701,"(2023.3251953125, 888.0407104492188, 423.5567932128906, 229.3658905029297)"
../data/yolo/22712470_10155616946156488_6458015603788421649_o.jpg,b'fluke',0.9976680874824524,"(817.1328735351562, 649.722412109375, 455.84033203125, 355.3451232910156)"
../data/yolo/DSCN3463.JPG,b'fin',0.9959070682525635,"(2303.412841796875, 1335.4234619140625, 1353.4278564453125, 640.6717529296875)"
../data/yolo/IMG-20200708-WA0035.jpg,b'fin',0.9933806657791138,"(847.6724853515625, 725.4403076171875, 233.2559051513672, 49.96112823486328)"
../data/yolo/IMG-20200708-WA0035.jpg,b'fin',0.9506547451019287,"(496.9916687011719, 689.3689575195312, 178.4366455078125, 66.3729019165039)"
../data/yolo/DSCN3378.JPG,b'fin',0.6803009510040283,"(1822.8089599609375, 1486.872802734375, 885.4779052734375, 396.0465087890625)"
../data/yolo/IMG-20200708-WA0011.jpg,b'fin',0.9934823513031006,"(695.0617065429688, 645.8156127929688, 105.3951416015625, 31.284502029418945)"
../data/yolo/IMG-20200708-WA0011.jpg,b'fin',0.9481791853904724,"(901.5060424804688, 657.2115478515625, 92.71987915039062, 25.87336540222168)"
../data/yolo/IMG-20200708-WA0055.jpg,b'fin',0.9609898328781128,"(717.6767578125, 479.0390930175781, 486.18780517578125, 176.34693908691406)"
../data/yolo/P1010896.JPG,b'fin',0.9775232672691345,"(1463.156494140625, 1525.166748046875, 1188.6759033203125, 384.08880615234375)"
../data/yolo/P1010828.JPG,b'fin',0.6037106513977051,"(1736.767333984375, 923.73828125, 555.814208984375, 154.65167236328125)"
../data/yolo/58460334_2637456916326754_2504379779436773376_o.jpg,b'fin',0.6980014443397522,"(1039.2283935546875, 654.0779418945312, 1328.1429443359375, 325.26654052734375)"
../data/yolo/21686769_1649650445107411_1011942705135423565_o.jpg,b'fluke',0.9753067493438721,"(1240.5162353515625, 453.18231201171875, 967.6453857421875, 600.5137329101562)"
../data/yolo/P1010716.JPG,b'fin',0.9643601179122925,"(1914.592041015625, 2305.392578125, 440.88543701171875, 263.5911865234375)"
../data/yolo/DSC_0358.JPG,b'fin',0.9950960874557495,"(1214.149169921875, 2175.576904296875, 1529.5806884765625, 252.19366455078125)"
../data/yolo/DSC_0383.JPG,b'fin',0.8677011132240295,"(1724.848388671875, 1812.7952880859375, 2732.9404296875, 976.9017333984375)"
../data/yolo/DSC_0370.JPG,b'fluke',0.984282374382019,"(2362.311279296875, 1624.658203125, 2799.60205078125, 865.9203491210938)"
../data/yolo/107753673_10158896654144073_1570110335365435167_n.jpg,b'fin',0.9446151852607727,"(305.68670654296875, 252.68414306640625, 108.42424011230469, 23.097444534301758)"
../data/yolo/IMG-20200708-WA0006.jpg,b'fin',0.9310234189033508,"(900.2814331054688, 688.2327880859375, 105.85039520263672, 30.466798782348633)"
../data/yolo/IMG-20200708-WA0006.jpg,b'fin',0.8508548140525818,"(719.6822509765625, 675.9397583007812, 97.47100067138672, 31.090450286865234)"
../data/yolo/IMG-20200708-WA0049.jpg,b'fin',0.705896258354187,"(813.5106201171875, 590.01318359375, 226.8084259033203, 51.63690948486328)"
../data/yolo/P1010902.JPG,b'fin',0.8838895559310913,"(2743.75146484375, 1679.290283203125, 1327.669677734375, 257.9891052246094)"
../data/yolo/DSCN3560.JPG,b'fin',0.9522199630737305,"(2042.86669921875, 1887.862548828125, 1641.296142578125, 287.15679931640625)"
../data/yolo/21273651_1630478263691296_6173816560476463869_o.jpg,b'fluke',0.9912855625152588,"(1558.106201171875, 431.0974426269531, 459.7610168457031, 643.6365356445312)"
../data/yolo/P1010899.JPG,b'fin',0.8570651412010193,"(1387.4588623046875, 1641.3966064453125, 1380.81884765625, 395.38385009765625)"
../data/yolo/71100678_3035251603213948_5235695876923457536_o.jpg,b'fluke',0.9555156230926514,"(518.0906982421875, 729.6453247070312, 555.3882446289062, 359.56005859375)"
../data/yolo/IMG-20200708-WA0014.jpg,b'fin',0.7885796427726746,"(792.9537353515625, 615.5517578125, 272.6204528808594, 44.457725524902344)"
../data/yolo/DSC_0246.JPG,b'fin',0.9681631922721863,"(2570.02001953125, 1411.2762451171875, 1474.8067626953125, 523.4423217773438)"
