image,cat,score,bounds
../data/yolo/DSCN3550.JPG,b'fin',0.681970477104187,"(2431.921875, 2008.474609375, 1196.6956787109375, 387.6129150390625)"
../data/yolo/103129295_2909941969053835_211613038503728080_n.jpg,b'fluke',0.9860737919807434,"(212.5535430908203, 211.6748504638672, 229.85000610351562, 203.84469604492188)"
../data/yolo/39442406_2128432723895845_4925007632177037312_o.jpg,b'fluke',0.9945203065872192,"(1348.459228515625, 474.3022155761719, 394.76690673828125, 479.81292724609375)"
../data/yolo/DSC_0249.JPG,b'fluke',0.9996906518936157,"(2085.642822265625, 1492.984619140625, 3059.095458984375, 1143.2845458984375)"
../data/yolo/DSCN3464.JPG,b'fluke',0.9724154472351074,"(2370.48828125, 1509.649658203125, 1696.148681640625, 801.1856079101562)"
../data/yolo/99426044_3815699845169116_2016741489140301824_o.jpg,b'fin',0.9852019548416138,"(1087.50390625, 550.0928344726562, 366.59033203125, 110.79700469970703)"
../data/yolo/99426044_3815699845169116_2016741489140301824_o.jpg,b'fin',0.9043831825256348,"(675.2731323242188, 653.8309936523438, 336.6717834472656, 138.73690795898438)"
../data/yolo/DSC_0354.JPG,b'fin',0.9705139398574829,"(2012.1451416015625, 885.5692749023438, 499.81390380859375, 189.80780029296875)"
../data/yolo/22712470_10155616946156488_6458015603788421649_o.jpg,b'fluke',0.9479869604110718,"(820.629150390625, 664.5542602539062, 417.1305236816406, 314.0462951660156)"
../data/yolo/DSCN3342.JPG,b'fin',0.5838766694068909,"(1905.734375, 1520.3094482421875, 575.7461547851562, 176.21324157714844)"
../data/yolo/DSCN3463.JPG,b'fin',0.9924637079238892,"(2318.596923828125, 1325.9852294921875, 1509.8671875, 624.791748046875)"
../data/yolo/IMG-20200708-WA0035.jpg,b'fin',0.9815927743911743,"(835.1552734375, 724.9840698242188, 220.5260009765625, 46.730812072753906)"
../data/yolo/IMG-20200708-WA0035.jpg,b'fin',0.9181153774261475,"(497.60736083984375, 688.181640625, 186.21043395996094, 57.51251983642578)"
../data/yolo/DSCN3378.JPG,b'fin',0.6804537773132324,"(1731.840087890625, 1454.280517578125, 923.6546020507812, 401.96795654296875)"
../data/yolo/IMG-20200708-WA0011.jpg,b'fin',0.9923868179321289,"(690.1558837890625, 642.8695068359375, 120.37972259521484, 32.78538131713867)"
../data/yolo/IMG-20200708-WA0055.jpg,b'fin',0.9807828068733215,"(711.92333984375, 466.828857421875, 519.703857421875, 182.8596649169922)"
../data/yolo/P1010896.JPG,b'fin',0.85893315076828,"(1454.5078125, 1514.1151123046875, 1136.3731689453125, 313.61102294921875)"
../data/yolo/58460334_2637456916326754_2504379779436773376_o.jpg,b'fin',0.8992177844047546,"(880.4339599609375, 628.9411010742188, 1116.102783203125, 279.9765319824219)"
../data/yolo/21686769_1649650445107411_1011942705135423565_o.jpg,b'fluke',0.9281792044639587,"(1234.916748046875, 456.5716247558594, 1120.7452392578125, 625.159912109375)"
../data/yolo/P1010716.JPG,b'fin',0.7308996915817261,"(1959.264404296875, 2300.216796875, 446.0456848144531, 207.9521484375)"
../data/yolo/DSC_0358.JPG,b'fin',0.9579076170921326,"(1243.5655517578125, 2158.364013671875, 1275.3560791015625, 258.95928955078125)"
../data/yolo/DSC_0383.JPG,b'fin',0.6846205592155457,"(1746.15185546875, 1837.2584228515625, 3518.958740234375, 1120.224609375)"
../data/yolo/DSC_0370.JPG,b'fluke',0.9198731184005737,"(2353.915771484375, 1647.0126953125, 2612.40625, 846.6121826171875)"
../data/yolo/107753673_10158896654144073_1570110335365435167_n.jpg,b'fin',0.8412061929702759,"(304.0065002441406, 251.91700744628906, 125.52053833007812, 25.421911239624023)"
../data/yolo/107753673_10158896654144073_1570110335365435167_n.jpg,b'fin',0.7014303207397461,"(468.9156188964844, 264.5473937988281, 80.03120422363281, 25.344900131225586)"
../data/yolo/IMG-20200708-WA0006.jpg,b'fin',0.8169540762901306,"(897.3403930664062, 686.72412109375, 97.29972839355469, 29.260805130004883)"
../data/yolo/IMG-20200708-WA0006.jpg,b'fin',0.68097984790802,"(713.7777099609375, 675.7999267578125, 89.68821716308594, 27.121309280395508)"
../data/yolo/IMG-20200708-WA0049.jpg,b'fin',0.512730598449707,"(809.2379760742188, 586.6113891601562, 216.14913940429688, 57.3204345703125)"
../data/yolo/P1010902.JPG,b'fin',0.5392093062400818,"(2604.275634765625, 1642.96875, 1468.611083984375, 285.8439025878906)"
../data/yolo/DSCN3560.JPG,b'fin',0.8189120888710022,"(2069.30859375, 1883.23828125, 1454.5093994140625, 292.8017578125)"
../data/yolo/21273651_1630478263691296_6173816560476463869_o.jpg,b'fluke',0.5815041661262512,"(1561.5611572265625, 423.51177978515625, 443.5674743652344, 626.6864624023438)"
../data/yolo/P1010899.JPG,b'fin',0.9218060374259949,"(1348.3641357421875, 1631.828857421875, 1282.46728515625, 443.71563720703125)"
../data/yolo/71100678_3035251603213948_5235695876923457536_o.jpg,b'fluke',0.9266573190689087,"(526.4361572265625, 732.6668701171875, 635.3938598632812, 273.0915222167969)"
../data/yolo/IMG-20200708-WA0014.jpg,b'fin',0.898679792881012,"(784.97216796875, 613.1306762695312, 239.1458282470703, 52.7664794921875)"
../data/yolo/DSC_0246.JPG,b'fin',0.9656820893287659,"(2515.080810546875, 1422.698974609375, 1637.029052734375, 548.40869140625)"
