image,cat,score,bounds
../data/yolo/DSCN3550.JPG,b'fluke',0.7043384909629822,"(2544.556884765625, 2024.311767578125, 1042.935546875, 515.4662475585938)"
../data/yolo/39442406_2128432723895845_4925007632177037312_o.jpg,b'fluke',0.8934667706489563,"(1337.356201171875, 468.3910217285156, 562.79736328125, 540.8352661132812)"
../data/yolo/DSC_0249.JPG,b'fluke',0.9860795140266418,"(2110.492919921875, 1468.08154296875, 2931.82763671875, 1101.3936767578125)"
../data/yolo/DSCN3464.JPG,b'fluke',0.5741221308708191,"(2410.25537109375, 1510.68505859375, 1887.7825927734375, 672.2349853515625)"
../data/yolo/DSC_0354.JPG,b'fin',0.9636309742927551,"(2018.7579345703125, 886.5440673828125, 379.7467956542969, 161.3035430908203)"
../data/yolo/22712470_10155616946156488_6458015603788421649_o.jpg,b'fluke',0.6267980933189392,"(774.3145751953125, 651.6376342773438, 622.26220703125, 289.91851806640625)"
../data/yolo/IMG-20200708-WA0035.jpg,b'fin',0.5120611190795898,"(848.9769897460938, 727.126953125, 201.3634033203125, 44.72148132324219)"
../data/yolo/IMG-20200708-WA0011.jpg,b'fin',0.8994511961936951,"(695.92138671875, 645.049072265625, 136.9193878173828, 24.545377731323242)"
../data/yolo/IMG-20200708-WA0055.jpg,b'fin',0.7891494631767273,"(712.1456909179688, 467.8896789550781, 446.30322265625, 137.20895385742188)"
../data/yolo/P1010896.JPG,b'fin',0.6472278237342834,"(1463.6192626953125, 1507.209716796875, 1079.788818359375, 314.3631286621094)"
../data/yolo/P1010828.JPG,b'fin',0.6516268849372864,"(1750.1365966796875, 937.5503540039062, 521.53564453125, 175.83633422851562)"
../data/yolo/21686769_1649650445107411_1011942705135423565_o.jpg,b'fluke',0.7777607440948486,"(1217.0850830078125, 432.0119323730469, 1338.2156982421875, 541.9637451171875)"
../data/yolo/DSC_0358.JPG,b'fin',0.5830103158950806,"(1226.58740234375, 2141.354248046875, 1409.3897705078125, 264.97052001953125)"
../data/yolo/DSC_0370.JPG,b'fluke',0.8009018301963806,"(2237.171630859375, 1641.489990234375, 3043.664794921875, 772.8751831054688)"
../data/yolo/IMG-20200708-WA0006.jpg,b'fin',0.642312228679657,"(721.822265625, 677.6089477539062, 100.89775085449219, 31.037363052368164)"
../data/yolo/21273651_1630478263691296_6173816560476463869_o.jpg,b'fluke',0.768851101398468,"(1564.69873046875, 422.76226806640625, 629.8422241210938, 656.7619018554688)"
../data/yolo/P1010899.JPG,b'fin',0.7210382223129272,"(1359.79150390625, 1622.2998046875, 1140.2587890625, 339.49224853515625)"
../data/yolo/71100678_3035251603213948_5235695876923457536_o.jpg,b'fluke',0.9094746112823486,"(550.3778686523438, 730.4785766601562, 596.8945922851562, 293.1554870605469)"
../data/yolo/IMG-20200708-WA0014.jpg,b'fin',0.5533145666122437,"(819.7012939453125, 614.490478515625, 219.5973358154297, 41.64146423339844)"
