image,cat,score,bounds
../data/yolo/DSCN3550.JPG,b'fluke',0.6399158835411072,"(2527.8818359375, 2052.67724609375, 930.29541015625, 489.1480407714844)"
../data/yolo/103129295_2909941969053835_211613038503728080_n.jpg,b'fluke',0.897949755191803,"(207.50927734375, 215.0333251953125, 299.0420227050781, 199.7876434326172)"
../data/yolo/39442406_2128432723895845_4925007632177037312_o.jpg,b'fluke',0.9868901371955872,"(1328.19580078125, 473.9190979003906, 553.9874267578125, 500.5764465332031)"
../data/yolo/DSC_0249.JPG,b'fluke',0.9939901828765869,"(2040.4759521484375, 1438.888916015625, 2837.315185546875, 1368.615478515625)"
../data/yolo/DSCN3464.JPG,b'fluke',0.9104797840118408,"(2407.42919921875, 1509.761962890625, 2324.591064453125, 600.0758056640625)"
../data/yolo/99426044_3815699845169116_2016741489140301824_o.jpg,b'fin',0.7779527902603149,"(1070.13427734375, 546.1217651367188, 372.3543701171875, 110.6017074584961)"
../data/yolo/DSC_0354.JPG,b'fin',0.9323824644088745,"(2015.149658203125, 898.2640380859375, 425.82440185546875, 179.50819396972656)"
../data/yolo/22712470_10155616946156488_6458015603788421649_o.jpg,b'fluke',0.8679999113082886,"(809.7184448242188, 675.5358276367188, 499.4581298828125, 373.0470886230469)"
../data/yolo/DSCN3463.JPG,b'fin',0.9023565053939819,"(2292.785400390625, 1328.28564453125, 1612.9619140625, 776.0906982421875)"
../data/yolo/IMG-20200708-WA0035.jpg,b'fin',0.9342501163482666,"(497.21380615234375, 688.831298828125, 200.69461059570312, 50.5296630859375)"
../data/yolo/IMG-20200708-WA0035.jpg,b'fin',0.7353306412696838,"(836.5574951171875, 724.816650390625, 219.36114501953125, 32.21795654296875)"
../data/yolo/DSCN3378.JPG,b'fin',0.5054811835289001,"(1715.0758056640625, 1477.8170166015625, 933.439208984375, 357.3233642578125)"
../data/yolo/IMG-20200708-WA0011.jpg,b'fin',0.6510750651359558,"(688.8910522460938, 650.501708984375, 128.7870635986328, 19.69386863708496)"
../data/yolo/IMG-20200708-WA0055.jpg,b'fin',0.7438067197799683,"(703.507568359375, 470.74688720703125, 392.65631103515625, 247.68295288085938)"
../data/yolo/P1010896.JPG,b'fin',0.7746655344963074,"(1446.2239990234375, 1534.1248779296875, 1095.5938720703125, 350.04583740234375)"
../data/yolo/P1010828.JPG,b'fin',0.6553299427032471,"(1731.415283203125, 937.5713500976562, 528.9842529296875, 161.72006225585938)"
../data/yolo/58460334_2637456916326754_2504379779436773376_o.jpg,b'fin',0.8960127830505371,"(1166.62255859375, 608.39892578125, 1689.8067626953125, 301.8944091796875)"
../data/yolo/21686769_1649650445107411_1011942705135423565_o.jpg,b'fluke',0.8979479074478149,"(1199.7178955078125, 434.32354736328125, 1145.236083984375, 656.3865356445312)"
../data/yolo/DSC_0358.JPG,b'fin',0.9327313899993896,"(1222.3846435546875, 2170.991943359375, 1236.6544189453125, 253.72705078125)"
../data/yolo/DSC_0383.JPG,b'fin',0.769359290599823,"(1764.22216796875, 1765.92041015625, 2911.67236328125, 1145.530029296875)"
../data/yolo/DSC_0370.JPG,b'fluke',0.9481855630874634,"(2367.7900390625, 1649.4310302734375, 3746.77587890625, 859.6036987304688)"
../data/yolo/107753673_10158896654144073_1570110335365435167_n.jpg,b'fin',0.6181533336639404,"(297.0860290527344, 252.5697479248047, 86.57503509521484, 27.18160629272461)"
../data/yolo/IMG-20200708-WA0006.jpg,b'fin',0.7708825469017029,"(719.947265625, 674.3387451171875, 105.7155990600586, 22.28375816345215)"
../data/yolo/IMG-20200708-WA0006.jpg,b'fin',0.5975543856620789,"(900.9058227539062, 685.6417846679688, 90.37822723388672, 26.764636993408203)"
../data/yolo/DSCN3560.JPG,b'fin',0.5342360138893127,"(2176.439697265625, 1877.490234375, 1162.0919189453125, 293.5192565917969)"
../data/yolo/P1010899.JPG,b'fin',0.8892589211463928,"(1344.08447265625, 1644.446044921875, 1249.5938720703125, 424.263916015625)"
../data/yolo/71100678_3035251603213948_5235695876923457536_o.jpg,b'fluke',0.8360905647277832,"(538.0708618164062, 734.6378784179688, 520.5831909179688, 192.34713745117188)"
../data/yolo/DSC_0246.JPG,b'fin',0.9169763326644897,"(2526.733154296875, 1466.9324951171875, 1574.3057861328125, 555.6883544921875)"
