image,cat,score,bounds
../data/yolo/DSCN3550.JPG,b'fin',0.7137406468391418,"(2449.36865234375, 2027.150634765625, 1033.32763671875, 471.4235534667969)"
../data/yolo/103129295_2909941969053835_211613038503728080_n.jpg,b'fluke',0.8742446899414062,"(206.2506561279297, 214.9362030029297, 241.0946044921875, 214.69461059570312)"
../data/yolo/39442406_2128432723895845_4925007632177037312_o.jpg,b'fluke',0.9978398680686951,"(1320.800048828125, 475.5326232910156, 434.4283752441406, 496.304443359375)"
../data/yolo/DSC_0249.JPG,b'fluke',0.9996767044067383,"(2108.8818359375, 1436.2935791015625, 3162.912109375, 1013.8629760742188)"
../data/yolo/DSCN3464.JPG,b'fluke',0.9846091866493225,"(2424.663330078125, 1504.547119140625, 2071.400146484375, 798.057373046875)"
../data/yolo/99426044_3815699845169116_2016741489140301824_o.jpg,b'fin',0.9277129769325256,"(669.7848510742188, 657.1566772460938, 336.6719970703125, 116.2430648803711)"
../data/yolo/99426044_3815699845169116_2016741489140301824_o.jpg,b'fin',0.7859447598457336,"(1074.635009765625, 555.3588256835938, 386.4370422363281, 120.64520263671875)"
../data/yolo/99426044_3815699845169116_2016741489140301824_o.jpg,b'fin',0.538464367389679,"(374.9125671386719, 354.2949523925781, 258.71038818359375, 71.84882354736328)"
../data/yolo/DSC_0354.JPG,b'fin',0.9551724791526794,"(2026.6981201171875, 888.1557006835938, 425.71453857421875, 215.93203735351562)"
../data/yolo/22712470_10155616946156488_6458015603788421649_o.jpg,b'fluke',0.9774644374847412,"(806.1597290039062, 653.7984008789062, 432.3038024902344, 327.4326171875)"
../data/yolo/DSCN3463.JPG,b'fin',0.9708001017570496,"(2229.777099609375, 1338.905517578125, 1374.3856201171875, 667.1456298828125)"
../data/yolo/IMG-20200708-WA0035.jpg,b'fin',0.9659481644630432,"(842.5413818359375, 725.1904296875, 198.35690307617188, 49.952091217041016)"
../data/yolo/IMG-20200708-WA0035.jpg,b'fin',0.7597479820251465,"(490.0271911621094, 689.1678466796875, 161.27398681640625, 53.38169479370117)"
../data/yolo/DSCN3378.JPG,b'fin',0.787413477897644,"(1825.195068359375, 1494.069091796875, 716.6542358398438, 358.6682434082031)"
../data/yolo/IMG-20200708-WA0011.jpg,b'fin',0.9864928722381592,"(693.88818359375, 645.974853515625, 122.00640106201172, 33.86592483520508)"
../data/yolo/IMG-20200708-WA0011.jpg,b'fin',0.86601722240448,"(899.2009887695312, 652.8385009765625, 68.58699035644531, 36.496925354003906)"
../data/yolo/IMG-20200708-WA0055.jpg,b'fin',0.888930082321167,"(708.4242553710938, 488.3949279785156, 448.72607421875, 167.51226806640625)"
../data/yolo/P1010896.JPG,b'fin',0.9297580718994141,"(1480.015869140625, 1530.2852783203125, 1204.1048583984375, 334.314208984375)"
../data/yolo/P1010828.JPG,b'fin',0.5284125804901123,"(1740.853515625, 940.817626953125, 432.31414794921875, 197.72093200683594)"
../data/yolo/58460334_2637456916326754_2504379779436773376_o.jpg,b'fin',0.9354550242424011,"(1007.3731079101562, 633.2008056640625, 1244.5401611328125, 348.30914306640625)"
../data/yolo/21686769_1649650445107411_1011942705135423565_o.jpg,b'fluke',0.9569246172904968,"(1235.54345703125, 454.4883117675781, 963.1742553710938, 701.5038452148438)"
../data/yolo/P1010716.JPG,b'fin',0.8842582702636719,"(1918.6785888671875, 2308.645751953125, 457.57958984375, 268.72259521484375)"
../data/yolo/IMG-20200708-WA0005.jpg,b'fin',0.6916731595993042,"(774.28125, 604.4391479492188, 117.1243896484375, 79.74443054199219)"
../data/yolo/DSC_0358.JPG,b'fin',0.9244450330734253,"(1259.5137939453125, 2185.36376953125, 1182.52099609375, 277.9576110839844)"
../data/yolo/DSC_0370.JPG,b'fluke',0.8933159112930298,"(2363.303466796875, 1623.2247314453125, 2937.2705078125, 751.8521728515625)"
../data/yolo/107753673_10158896654144073_1570110335365435167_n.jpg,b'fin',0.5209211111068726,"(297.7316589355469, 251.03466796875, 97.50720977783203, 24.36931800842285)"
../data/yolo/IMG-20200708-WA0006.jpg,b'fin',0.632617712020874,"(719.6134033203125, 675.2091674804688, 98.83257293701172, 32.74372100830078)"
../data/yolo/IMG-20200708-WA0006.jpg,b'fin',0.5493851900100708,"(899.7516479492188, 686.6183471679688, 97.90743255615234, 32.5278434753418)"
../data/yolo/IMG-20200708-WA0049.jpg,b'fin',0.5615800619125366,"(808.7344360351562, 589.5825805664062, 258.95654296875, 64.50752258300781)"
../data/yolo/DSCN3560.JPG,b'fin',0.6831415295600891,"(2082.5927734375, 1875.5474853515625, 1584.023681640625, 254.03421020507812)"
../data/yolo/21273651_1630478263691296_6173816560476463869_o.jpg,b'fluke',0.8906256556510925,"(1545.5208740234375, 427.1094970703125, 337.7922668457031, 658.6397094726562)"
../data/yolo/P1010899.JPG,b'fin',0.9593315720558167,"(1384.070556640625, 1647.14599609375, 1236.6922607421875, 384.12969970703125)"
../data/yolo/71100678_3035251603213948_5235695876923457536_o.jpg,b'fluke',0.9192899465560913,"(523.5585327148438, 719.7581787109375, 591.4141845703125, 326.7431945800781)"
../data/yolo/IMG-20200708-WA0014.jpg,b'fin',0.8703013062477112,"(788.5675659179688, 614.4104614257812, 206.6854248046875, 64.227783203125)"
../data/yolo/DSC_0246.JPG,b'fin',0.9126704931259155,"(2502.172119140625, 1420.898193359375, 1439.8763427734375, 634.9931640625)"
