image,cat,score,bounds
../data/yolo/DSCN3550.JPG,b'fluke',0.6333292126655579,"(2526.35546875, 2049.163818359375, 889.408447265625, 366.8818054199219)"
../data/yolo/103129295_2909941969053835_211613038503728080_n.jpg,b'fluke',0.956623911857605,"(201.39051818847656, 213.84202575683594, 251.18673706054688, 207.38734436035156)"
../data/yolo/39442406_2128432723895845_4925007632177037312_o.jpg,b'fluke',0.9507996439933777,"(1316.25927734375, 494.78350830078125, 471.2125244140625, 522.8702392578125)"
../data/yolo/DSC_0249.JPG,b'fluke',0.9853768348693848,"(2107.585693359375, 1482.3011474609375, 3169.141845703125, 1326.0401611328125)"
../data/yolo/DSCN3464.JPG,b'fluke',0.8948509693145752,"(2381.5869140625, 1460.545166015625, 1951.4991455078125, 764.3424072265625)"
../data/yolo/99426044_3815699845169116_2016741489140301824_o.jpg,b'fin',0.6243609189987183,"(1085.2059326171875, 549.0838623046875, 492.34930419921875, 108.1718521118164)"
../data/yolo/DSC_0354.JPG,b'fin',0.9510394334793091,"(2015.8094482421875, 885.0531005859375, 409.71429443359375, 255.01324462890625)"
../data/yolo/22712470_10155616946156488_6458015603788421649_o.jpg,b'fluke',0.8602198362350464,"(819.3145751953125, 655.122802734375, 411.1388244628906, 393.6788635253906)"
../data/yolo/DSCN3463.JPG,b'fin',0.7023410201072693,"(2288.395751953125, 1318.34033203125, 1585.112060546875, 526.163818359375)"
../data/yolo/IMG-20200708-WA0035.jpg,b'fin',0.8936045169830322,"(836.3831787109375, 724.7164916992188, 180.6415557861328, 61.329524993896484)"
../data/yolo/IMG-20200708-WA0035.jpg,b'fin',0.7361028790473938,"(494.74810791015625, 686.935546875, 193.34176635742188, 67.14810180664062)"
../data/yolo/DSCN3378.JPG,b'fin',0.674812912940979,"(1733.177978515625, 1462.923583984375, 1210.8349609375, 307.6020812988281)"
../data/yolo/IMG-20200708-WA0011.jpg,b'fin',0.6648831367492676,"(693.81640625, 645.7408447265625, 104.45658874511719, 26.075685501098633)"
../data/yolo/IMG-20200708-WA0011.jpg,b'fin',0.5987313985824585,"(900.0647583007812, 654.6326904296875, 57.69498825073242, 22.50911521911621)"
../data/yolo/P1010896.JPG,b'fin',0.7158917188644409,"(1477.451416015625, 1512.2896728515625, 1288.235595703125, 372.9727783203125)"
../data/yolo/P1010828.JPG,b'fin',0.7236213684082031,"(1738.723876953125, 935.8263549804688, 503.18463134765625, 299.13507080078125)"
../data/yolo/58460334_2637456916326754_2504379779436773376_o.jpg,b'fin',0.5052823424339294,"(1023.743408203125, 629.9310913085938, 1467.27099609375, 272.3370056152344)"
../data/yolo/21686769_1649650445107411_1011942705135423565_o.jpg,b'fluke',0.8429880142211914,"(1235.08935546875, 441.7044372558594, 1116.0762939453125, 490.2815856933594)"
../data/yolo/DSC_0358.JPG,b'fin',0.7676724791526794,"(1274.95947265625, 2149.843017578125, 1331.8968505859375, 256.4554443359375)"
../data/yolo/DSC_0383.JPG,b'fin',0.618995189666748,"(1796.369140625, 1819.2437744140625, 4342.16748046875, 1132.9949951171875)"
../data/yolo/DSC_0370.JPG,b'fluke',0.6169618964195251,"(2380.962646484375, 1631.22802734375, 3491.497314453125, 759.3186645507812)"
../data/yolo/IMG-20200708-WA0006.jpg,b'fin',0.8511180281639099,"(720.3448486328125, 676.1609497070312, 109.5946044921875, 28.326854705810547)"
../data/yolo/IMG-20200708-WA0006.jpg,b'fin',0.7196104526519775,"(901.3909301757812, 685.6151733398438, 88.47766876220703, 30.59343910217285)"
../data/yolo/P1010899.JPG,b'fin',0.8761323690414429,"(1370.0487060546875, 1629.16796875, 1439.733154296875, 357.8980407714844)"
