image,cat,score,bounds
../data/yolo/DSCN3550.JPG,b'fluke',0.7468541264533997,"(2471.2822265625, 2030.828125, 1187.294189453125, 386.1414489746094)"
../data/yolo/103129295_2909941969053835_211613038503728080_n.jpg,b'fluke',0.6403472423553467,"(207.6832275390625, 229.8313446044922, 291.00469970703125, 225.86178588867188)"
../data/yolo/39442406_2128432723895845_4925007632177037312_o.jpg,b'fluke',0.9897005558013916,"(1346.221435546875, 478.2301025390625, 426.1540832519531, 468.12255859375)"
../data/yolo/DSC_0249.JPG,b'fluke',0.999457061290741,"(2194.36669921875, 1447.2919921875, 3199.075927734375, 1323.7242431640625)"
../data/yolo/DSCN3464.JPG,b'fluke',0.9412091970443726,"(2410.70849609375, 1522.273681640625, 1985.9168701171875, 764.9464111328125)"
../data/yolo/99426044_3815699845169116_2016741489140301824_o.jpg,b'fin',0.8852797746658325,"(670.1572265625, 642.8846435546875, 375.6434326171875, 120.38850402832031)"
../data/yolo/99426044_3815699845169116_2016741489140301824_o.jpg,b'fin',0.834419846534729,"(1077.57177734375, 552.7783203125, 411.4129638671875, 110.50978088378906)"
../data/yolo/DSC_0354.JPG,b'fin',0.8238508105278015,"(2036.9454345703125, 885.65966796875, 488.0080261230469, 269.25335693359375)"
../data/yolo/22712470_10155616946156488_6458015603788421649_o.jpg,b'fluke',0.9841030240058899,"(840.081787109375, 667.849365234375, 471.242919921875, 346.3268737792969)"
../data/yolo/DSCN3463.JPG,b'fin',0.9813174605369568,"(2354.781494140625, 1352.6961669921875, 1393.5567626953125, 697.9113159179688)"
../data/yolo/IMG-20200708-WA0035.jpg,b'fin',0.8798474073410034,"(503.8558044433594, 687.9393310546875, 210.68869018554688, 90.76741027832031)"
../data/yolo/IMG-20200708-WA0035.jpg,b'fin',0.7267404794692993,"(855.396728515625, 723.9046020507812, 251.1705322265625, 63.50925064086914)"
../data/yolo/IMG-20200708-WA0011.jpg,b'fin',0.970356822013855,"(696.794677734375, 645.5176391601562, 124.35508728027344, 43.855079650878906)"
../data/yolo/IMG-20200708-WA0011.jpg,b'fin',0.7187138199806213,"(902.1282348632812, 656.7904052734375, 106.88540649414062, 19.586824417114258)"
../data/yolo/IMG-20200708-WA0055.jpg,b'fin',0.9463077783584595,"(719.7391967773438, 486.8612365722656, 483.0277099609375, 184.05772399902344)"
../data/yolo/P1010896.JPG,b'fin',0.8701640963554382,"(1461.184814453125, 1517.3131103515625, 1135.945556640625, 377.0832824707031)"
../data/yolo/58460334_2637456916326754_2504379779436773376_o.jpg,b'fin',0.8459301590919495,"(1025.1328125, 653.1678466796875, 1285.3236083984375, 365.34002685546875)"
../data/yolo/21686769_1649650445107411_1011942705135423565_o.jpg,b'fluke',0.9462324976921082,"(1245.91357421875, 465.4148254394531, 942.5313720703125, 596.4522705078125)"
../data/yolo/P1010716.JPG,b'fin',0.9096820950508118,"(1909.865966796875, 2305.233642578125, 484.2090148925781, 326.4671936035156)"
../data/yolo/DSC_0358.JPG,b'fin',0.9820458889007568,"(1247.6761474609375, 2158.206298828125, 1305.727294921875, 265.5749206542969)"
../data/yolo/DSC_0383.JPG,b'fin',0.9365125894546509,"(1709.8455810546875, 1809.1614990234375, 2735.74365234375, 919.9114990234375)"
../data/yolo/DSC_0370.JPG,b'fluke',0.9217857718467712,"(2375.12255859375, 1636.2777099609375, 2953.66455078125, 797.9967651367188)"
../data/yolo/107753673_10158896654144073_1570110335365435167_n.jpg,b'fin',0.7648137807846069,"(309.29949951171875, 251.95130920410156, 110.55821990966797, 24.34741973876953)"
../data/yolo/IMG-20200708-WA0006.jpg,b'fin',0.7913273572921753,"(720.0134887695312, 678.6809692382812, 96.42776489257812, 37.57139587402344)"
../data/yolo/IMG-20200708-WA0006.jpg,b'fin',0.7028958201408386,"(903.9503784179688, 686.660888671875, 109.93970489501953, 37.49962615966797)"
../data/yolo/IMG-20200708-WA0049.jpg,b'fin',0.5745326280593872,"(818.0677490234375, 588.7601928710938, 256.7037353515625, 80.09515380859375)"
../data/yolo/P1010902.JPG,b'fin',0.8112450242042542,"(2761.06689453125, 1663.11083984375, 1551.62841796875, 252.39718627929688)"
../data/yolo/DSCN3560.JPG,b'fin',0.8146880865097046,"(2029.459716796875, 1886.916748046875, 1621.571044921875, 282.1587829589844)"
../data/yolo/21273651_1630478263691296_6173816560476463869_o.jpg,b'fluke',0.9245061278343201,"(1548.7388916015625, 428.29901123046875, 420.0661926269531, 767.01806640625)"
../data/yolo/71100678_3035251603213948_5235695876923457536_o.jpg,b'fluke',0.6992536783218384,"(546.2777709960938, 735.8729248046875, 515.390625, 337.1065673828125)"
../data/yolo/IMG-20200708-WA0014.jpg,b'fin',0.7558918595314026,"(817.1403198242188, 614.3536987304688, 254.62867736816406, 54.62211990356445)"
../data/yolo/DSC_0246.JPG,b'fin',0.9325985312461853,"(2524.389404296875, 1420.493408203125, 1792.2559814453125, 590.109130859375)"
